current_run_id,institution_name,source_id,source_name,monitoring_mode,collector_capability,attempted_this_run,skipped_this_run,skip_reason,fetched_this_run,changed_this_run,candidate_links_this_run,detail_pages_this_run,error_this_run,historical_last_success,health_status,action_required
final_readiness_20260629T133423_idempotency_clean,Burgan Bank,REG-098,Burgan Bank Basın Odası,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,HSBC,REG-099,HSBC Türkiye,,manual,False,True,inactive,False,False,,,,,Atlanmış,
final_readiness_20260629T133423_idempotency_clean,Enpara,REG-100,Enpara Şirketim,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Enpara,REG-101,Enpara Şirketim Kampanyalar,,static_scrape,True,False,,True,False,0,0,,2026-06-29T13:53:24.487098+00:00,Sağlıklı,
final_readiness_20260629T133423_idempotency_clean,T-Bank,REG-102,T-Bank Hakkında,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,TurkishBank,REG-103,TurkishBank Ana Site,,static_scrape,False,True,inactive,False,False,,,,,Atlanmış,
final_readiness_20260629T133423_idempotency_clean,Türk Ticaret Bankası,REG-104,Türk Ticaret Bankası Ana Site,,static_scrape,False,True,inactive,False,False,,,,,Atlanmış,
final_readiness_20260629T133423_idempotency_clean,Colendi Bank,REG-105,Colendi Bank Basında Biz,,static_scrape,False,True,inactive,False,False,,,,,Atlanmış,
final_readiness_20260629T133423_idempotency_clean,FUPS Bank,REG-106,FUPS Bank,,static_scrape,False,True,inactive,False,False,,,,,Atlanmış,
final_readiness_20260629T133423_idempotency_clean,ICBC Turkey,REG-107,ICBC Turkey,,manual,False,True,inactive,False,False,,,,,Atlanmış,
final_readiness_20260629T133423_idempotency_clean,Arap Türk Bankası,REG-108,Arap Türk Bankası,,static_scrape,False,True,inactive,False,False,,,,,Atlanmış,
final_readiness_20260629T133423_idempotency_clean,Bank of China Turkey,REG-109,Bank of China Turkey,,static_scrape,False,True,inactive,False,False,,,,,Atlanmış,
final_readiness_20260629T133423_idempotency_clean,Citibank,REG-110,Citibank manual registry placeholder,,manual,False,True,inactive,False,False,,,,,Atlanmış,
final_readiness_20260629T133423_idempotency_clean,Deutsche Bank,REG-111,Deutsche Bank manual registry placeholder,,manual,False,True,inactive,False,False,,,,,Atlanmış,
final_readiness_20260629T133423_idempotency_clean,JPMorgan Chase Bank,REG-112,JPMorgan Chase Bank manual registry placeholder,,manual,False,True,inactive,False,False,,,,,Atlanmış,
final_readiness_20260629T133423_idempotency_clean,MUFG Bank Turkey,REG-113,MUFG Bank Turkey manual registry placeholder,,manual,False,True,inactive,False,False,,,,,Atlanmış,
final_readiness_20260629T133423_idempotency_clean,Intesa Sanpaolo,REG-114,Intesa Sanpaolo manual registry placeholder,,manual,False,True,inactive,False,False,,,,,Atlanmış,
final_readiness_20260629T133423_idempotency_clean,Rabobank,REG-115,Rabobank manual registry placeholder,,manual,False,True,inactive,False,False,,,,,Atlanmış,
final_readiness_20260629T133423_idempotency_clean,Société Générale,REG-116,Société Générale manual registry placeholder,,manual,False,True,inactive,False,False,,,,,Atlanmış,
final_readiness_20260629T133423_idempotency_clean,Bank Mellat,REG-117,Bank Mellat manual registry placeholder,,manual,False,True,inactive,False,False,,,,,Atlanmış,
final_readiness_20260629T133423_idempotency_clean,Alternatif Bank,REG-118,Alternatif Bank Basın Bültenleri ve Duyurular,,static_scrape,True,False,,True,False,0,0,,2026-06-29T13:53:24.487098+00:00,Sağlıklı,
final_readiness_20260629T133423_idempotency_clean,Alternatif Bank,REG-119,Alternatif Bank Tahsilat Çözümleri,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Alternatif Bank,REG-120,Alternatif Bank POS ve Üye İşyeri Hizmetleri,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,DenizBank,REG-121,DenizBank İşim İçin,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,DenizBank,REG-122,DenizBank KOBİ Kredileri,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,DenizBank,REG-123,DenizBank Üye İşyeri Hizmetleri,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,DenizBank,REG-124,DenizBank Hesap Hareketi Entegrasyonu,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,DenizBank,REG-125,DenizBank Doğrudan Borçlandırma Sistemi,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,DenizBank,REG-126,DenizBank Güvenli Araç Alım Satım Sistemi,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,ING,REG-127,ING İşiniz İçin,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,ING,REG-128,ING Üye İşyeri Hizmetleri,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,ING,REG-129,ING Cebimde POS,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,ING,REG-130,ING POS Ekstra,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,ING,REG-131,ING KOBİ Nakit POS,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,ING,REG-132,ING Sağlık POS,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,ING,REG-133,ING Karekod Ödeme,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,TEB,REG-134,TEB KOBİ'yim,,manual,False,True,inactive,False,False,,,,,Atlanmış,
final_readiness_20260629T133423_idempotency_clean,TEB,REG-135,TEB Tahsilat Çözümleri,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,TEB,REG-136,TEB CEPTETEB Kurumsal Şube,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,TEB,REG-137,TEB Bonus Business Card,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,TEB,REG-138,TEB OSB Ürün,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,TEB,REG-139,TEB Kamu Finansmanı,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Şekerbank,REG-140,Şekerbank Basın Odası,,static_scrape,True,False,,True,False,0,0,,2026-06-29T13:53:24.487098+00:00,Sağlıklı,
final_readiness_20260629T133423_idempotency_clean,Şekerbank,REG-141,Şekerbank Esnaf KOBİ,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Şekerbank,REG-142,Şekerbank KOBİ,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Şekerbank,REG-143,Şekerbank Üye İşyeri POS,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Şekerbank,REG-144,Şekerbank ÖKC Yazar Kasa POS,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Şekerbank,REG-145,Şekerbank NarPOS,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Şekerbank,REG-146,Şekerbank e-Fatura Finansmanı,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Fibabanka,REG-147,Fibabanka Duyuru ve Haberler 2026,,manual,False,True,inactive,False,False,,,,,Atlanmış,
final_readiness_20260629T133423_idempotency_clean,Fibabanka,REG-148,Fibabanka Güncel Özel Kampanyalar,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Fibabanka,REG-149,Fibabanka KOBİ Kredileri,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Fibabanka,REG-150,Fibabanka İşletme ve Tarım Kredi Başvuru,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Fibabanka,REG-151,Fibabanka Ticari Müşteri Olmak İstiyorum,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Fibabanka,REG-152,Fibabanka Nakit Yönetim Ürünleri,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Anadolubank,REG-153,Anadolubank Basın Bültenleri ve Röportajlar,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Anadolubank,REG-154,Anadolubank Açık Bankacılık Çözümleri,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Anadolubank,REG-155,Anadolubank Doğrudan Borçlandırma Sistemi,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Anadolubank,REG-156,Anadolubank Nakit Yönetimi,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Odeabank,REG-157,Odeabank Nakit Yönetimi,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Odeabank,REG-158,Odeabank Dış Ticaret ve Nakit Yönetimi Uzman Hattı,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Burgan Bank,REG-159,Burgan Bank Kurumsal ve Ticari Bankacılık,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Burgan Bank,REG-160,Burgan Bank Ürün ve Hizmet Ücretleri,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,HSBC,REG-161,HSBC Haberler,,manual,False,True,manual_source,False,False,,,,,Manuel İzleme,Otomatik fetch yok.
final_readiness_20260629T133423_idempotency_clean,HSBC,REG-162,HSBC Business Türkiye,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,HSBC,REG-163,HSBC Credit and Lending,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,HSBC,REG-164,HSBC Business Expansion,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,HSBC,REG-165,HSBC Business Investments / Liquidity,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Enpara,REG-166,Enpara Şirketim Duyurular,,manual,False,True,manual_source,False,False,,,,,Manuel İzleme,Otomatik fetch yok.
final_readiness_20260629T133423_idempotency_clean,Enpara,REG-167,Enpara Şirketim POS,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Enpara,REG-168,Enpara Şirketim Ticari Kredi Kartı,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Enpara,REG-169,Enpara Şirketim Ödemeler,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Enpara,REG-170,Enpara Şirketim Oranlar ve Kurlar,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Enpara,REG-171,Enpara Şirketim Ücretler,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Burgan Bank,REG-172,Burgan Bank Proje Finansmanı,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Burgan Bank,REG-173,Burgan Bank Mevduat,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Burgan Bank,REG-174,Burgan Bank Yatırım,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Burgan Bank,REG-175,Burgan Bank Dış Ticaret,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Burgan Bank,REG-176,Burgan Bank Sigorta,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Burgan Bank,REG-177,Burgan Bank Masraf Komisyon Listesi,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,T-Bank,REG-178,T-Bank Duyurular,,manual,False,True,manual_source,False,False,,,,,Manuel İzleme,Otomatik fetch yok.
final_readiness_20260629T133423_idempotency_clean,T-Bank,REG-179,T-Bank Haberler,,manual,False,True,manual_source,False,False,,,,,Manuel İzleme,Otomatik fetch yok.
final_readiness_20260629T133423_idempotency_clean,T-Bank,REG-180,T-Bank Nakit Krediler,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,T-Bank,REG-181,T-Bank Gayrinakdi Krediler,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,T-Bank,REG-182,T-Bank Nakit Yönetimi,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,T-Bank,REG-183,T-Bank Yatırım Ürünleri,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,T-Bank,REG-184,T-Bank Diğer Ticari Ürünler,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,TurkishBank,REG-185,TurkishBank Bizden Haberler,,manual,False,True,manual_source,False,False,,,,,Manuel İzleme,Otomatik fetch yok.
final_readiness_20260629T133423_idempotency_clean,TurkishBank,REG-186,TurkishBank İlişki Bankacılığı,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,TurkishBank,REG-187,TurkishBank Finansal Kurumlar,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,TurkishBank,REG-188,TurkishBank Teknoloji Bankacılığı,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,TurkishBank,REG-189,T-Gate,,manual,False,True,manual_source,False,False,,,,,Manuel İzleme,Otomatik fetch yok.
final_readiness_20260629T133423_idempotency_clean,Türk Ticaret Bankası,REG-190,Türk Ticaret Bankası Duyurular,,manual,False,True,manual_source,False,False,,,,,Manuel İzleme,Otomatik fetch yok.
final_readiness_20260629T133423_idempotency_clean,Türk Ticaret Bankası,REG-191,Türk Ticaret Bankası Haberler,,static_scrape,False,True,not_weekly_source_type,False,False,,,,,Atlanmış,
final_readiness_20260629T133423_idempotency_clean,Türk Ticaret Bankası,REG-192,Türk Ticaret Bankası Basın Bültenleri,,manual,False,True,manual_source,False,False,,,,,Manuel İzleme,Otomatik fetch yok.
final_readiness_20260629T133423_idempotency_clean,Türk Ticaret Bankası,REG-193,Türk Ticaret Bankası Bankamız,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Türk Ticaret Bankası,REG-194,Türk Ticaret Bankası Dış Ticaret Finansmanı,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
final_readiness_20260629T133423_idempotency_clean,Türk Ticaret Bankası,REG-195,Türk Ticaret Bankası İşletme Sermayesi Kredileri,,static_scrape,False,True,not_production_ready_mvp_active_false,False,False,,,,,Prod Dışı,MVP aktifleşmeden haftalık akışa alınmaz.
